index,Unnamed: 0,timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position,energon_network_quality_wlan0_signal_level_dBm,energon_network_metrics_wlan0_rx_dropped,energon_gpu_total_usage_percentage,energon_network_metrics_wlan0_rx_errors,energon_network_quality_wlan0_bit_rate_Mbs,energon_network_metrics_wlan0_tx_packets,energon_network_metrics_wlan0_tx_errors,energon_network_metrics_wlan0_rx_packets,energon_cpu_in_power_mW,energon_network_metrics_wlan0_tx_bytes,energon_ram_used_percentage,energon_network_metrics_wlan0_rx_bytes,energon_network_metrics_wlan0_tx_dropped,energon_cpu_total_usage_percentage,energon_total_in_power_mW,energon_network_quality_wlan0_link_quality_x_over_70,energon_gpu_in_power_mW
,1391,1690669413.6017318,5.78326195616583,0.0,0.0004305839538574,0.0206291675567626,0.0252265930175781,0.001432180404663,0.04,0.0740795516967773,-1,split,9,2,-61.0,0.0,99.7,0.0,144.4,147055.0,0.0,73417.0,2701.0,168493729.0,14.101644339416254,6984966.0,0.0,57.356608478803,4438.0,49.0,154.0
,1392,1690669413.9062474,5.8172936965511495,0.0,0.0006554126739501,0.0253298282623291,0.0259280204772949,0.0014092922210693,0.04,0.07488326072692872,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147198.0,0.0,73513.0,2730.0,168620115.0,14.035224300667943,6995163.0,0.0,59.203980099502495,4577.0,47.0,230.0
,1393,1690669414.0488927,5.702217158291702,0.0,0.0007133483886718,0.0264894962310791,0.0310473442077636,0.0015592575073242,0.04,0.0802929782867432,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147198.0,0.0,73513.0,2730.0,168620115.0,14.035224300667943,6995163.0,0.0,59.203980099502495,4577.0,47.0,230.0
,1394,1690669414.325371,5.713685299964307,0.0,0.0001816749572753,0.0190784931182861,0.0452966690063476,0.0017480850219726,0.04,0.09179595947265631,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147198.0,0.0,73513.0,2730.0,168620115.0,14.035224300667943,6995163.0,0.0,59.203980099502495,4577.0,47.0,230.0
,1395,1690669414.6211245,5.748418993640362,0.0,0.000270128250122,0.0189704895019531,0.033959150314331,0.0015177726745605,0.03,0.08267524719238287,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147198.0,0.0,73513.0,2730.0,168620115.0,14.035224300667943,6995163.0,0.0,59.203980099502495,4577.0,47.0,230.0
,1396,1690669414.8541863,5.745350417422117,0.0,0.0002582073211669,0.0192258358001709,0.0239791870117187,0.001479148864746,0.03,0.06300333023071289,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1397,1690669414.9427218,5.750156674866916,0.0,0.0011641979217529,0.026045799255371,0.0225331783294677,0.0014851093292236,0.04,0.07171396255493159,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1398,1690669415.0289235,5.893904516792078,0.0,0.0012738704681396,0.0281474590301513,0.0247797966003417,0.0014224052429199,0.03,0.06030991554260259,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1399,1690669415.1104884,6.111353302776481,0.0,0.0011682510375976,0.027604341506958,0.0240838527679443,0.0014896392822265,0.04,0.0691435718536377,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1400,1690669415.194094,6.077211814730768,0.0,0.001209020614624,0.0314605236053466,0.0223660469055175,0.0014915466308593,0.04,0.06741742134094239,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1401,1690669415.2801278,6.111968063827418,0.0,0.0012128353118896,0.0306370258331298,0.0250813961029052,0.0014171600341796,0.03,0.0600369262695313,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1402,1690669415.377238,6.298446789458157,0.0,0.0010871887207031,0.028365135192871,0.0294783115386962,0.0016157627105712,0.03,0.06918099403381339,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1403,1690669415.4898448,6.201345593745409,0.0,0.0011866092681884,0.0275468826293945,0.0400230884552001,0.0026233196258544,0.04,0.09417037010192869,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1404,1690669415.59472,6.3737394815574495,0.0,0.0013036727905273,0.0294134616851806,0.0372915267944335,0.0017299652099609,0.04,0.0880396747589112,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1405,1690669415.7098715,6.359235464922074,0.0,0.0011122226715087,0.0289692878723144,0.0474312305450439,0.0038573741912841,0.03,0.0873728084564209,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1406,1690669416.0647955,6.2133314095977,0.0,0.000195026397705,0.0189852714538574,0.0380048751831054,0.0023572444915771,0.04,0.08925751686096192,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1407,1690669416.321631,6.1817266186071285,0.0,0.0002765655517578,0.018890380859375,0.0292880535125732,0.0015013217926025,0.04,0.07833341598510743,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1408,1690669416.4529126,6.171895690399249,0.0,0.0011458396911621,0.0470721721649169,0.0270218849182128,0.001537799835205,0.03,0.06619599342346191,-1,split,9,2,-63.0,0.0,17.5,0.0,144.4,147346.0,0.0,73587.0,2846.0,168785194.0,13.68528727159489,7003664.0,0.0,62.37623762376238,4623.0,47.0,192.0
,1409,1690669416.8122058,6.1621607163156025,0.0,0.0001912117004394,0.0188550949096679,0.0264790058135986,0.0014581680297851,0.03,0.061407356262207086,-1,split,9,2,-62.0,0.0,0.0,0.0,144.4,147628.0,0.0,73741.0,2726.0,169071524.0,13.385608728815065,7020493.0,,57.64411027568923,4646.0,48.0,307.0
,1410,1690669417.0865278,6.183477697245851,0.0,0.0002102851867675,0.0188331604003906,0.0263330936431884,0.0015158653259277,0.03,0.0657813835144043,-1,split,9,2,-62.0,0.0,0.0,0.0,144.4,147628.0,0.0,73741.0,2726.0,169071524.0,13.385608728815065,7020493.0,,57.64411027568923,4646.0,48.0,307.0
,1411,1690669417.313872,6.202812497328599,0.0,0.0002298355102539,0.0192019939422607,0.0286800861358642,0.0016591548919677,0.04,0.0758152389526367,-1,split,9,2,-62.0,0.0,0.0,0.0,144.4,147628.0,0.0,73741.0,2726.0,169071524.0,13.385608728815065,7020493.0,,57.64411027568923,4646.0,48.0,307.0
,1412,1690669417.6928663,6.209283871212767,0.0,0.0001919269561767,0.0189602375030517,0.0431597232818603,0.0016393661499023,0.03,0.08134820938110357,-1,split,9,2,-62.0,0.0,0.0,0.0,144.4,147628.0,0.0,73741.0,2726.0,169071524.0,13.385608728815065,7020493.0,,57.64411027568923,4646.0,48.0,307.0
,1413,1690669417.9999647,6.230862649468608,0.0,0.0002632141113281,0.0192196369171142,0.0244429111480712,0.0014798641204833,0.04,0.07353524208068843,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147781.0,0.0,73834.0,2750.0,169217211.0,13.298888203446351,7032113.0,0.0,59.05707196029777,5035.0,47.0,611.0
,1414,1690669418.1266956,6.365608901741243,0.0,0.0051667690277099,0.0538384914398193,0.0232620239257812,0.0014178752899169,0.04,0.07230404853820799,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147781.0,0.0,73834.0,2750.0,169217211.0,13.298888203446351,7032113.0,0.0,59.05707196029777,5035.0,47.0,611.0
,1415,1690669418.3882017,6.384669953756711,0.0,0.0003054141998291,0.0188658237457275,0.0240206718444824,0.0014305114746093,0.04,0.0730030918121338,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147781.0,0.0,73834.0,2750.0,169217211.0,13.298888203446351,7032113.0,0.0,59.05707196029777,5035.0,47.0,611.0
,1416,1690669418.5175858,6.533787953011714,0.0,0.0012047290802001,0.0534276962280273,0.0222079753875732,0.001427412033081,0.04,0.0713413143157959,-1,split,9,2,-63.0,0.0,0.0,0.0,144.4,147781.0,0.0,73834.0,2750.0,169217211.0,13.298888203446351,7032113.0,0.0,59.05707196029777,5035.0,47.0,611.0
,1512,1690669451.7036903,0.5028006266690626,0.0,0.0009338855743408,0.037219762802124,0.0283300876617431,0.0014362335205078,0.06,1.938234624862671,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1513,1690669452.1158369,1.4645567557869543,0.0,0.0002846717834472,0.0201349258422851,0.0219149589538574,0.0014290809631347,0.06,0.0878401374816894,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1514,1690669453.1638708,1.294430207679414,0.3333333333333333,-1.0,-1.0,0.0311167240142822,0.0014562606811523,0.06,2.1080234622955323,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1515,1690669453.2779448,3.162171998611389,0.25,0.000324010848999,0.019902229309082,0.0299253463745117,0.0014758110046386,0.05,0.0855806350708008,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1516,1690669453.3828588,4.436144096746037,0.2,0.0011627674102783,0.0368156433105468,0.0248041152954101,0.0015418529510498,0.04,0.06981710433959962,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1517,1690669453.4564824,5.960603176633157,0.1666666666666666,0.000554084777832,0.0200622081756591,0.0233583450317382,0.0015056133270263,0.04,0.06839207649230951,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1518,1690669453.5805569,6.260559297459133,0.1428571428571428,0.001162052154541,0.027099609375,0.0223743915557861,0.0014867782592773,0.06,0.0913618183135986,-1,split,19,2,-64.0,0.0,0.0,0.0,144.4,150290.0,0.0,75358.0,2719.0,171641900.0,13.340178999048044,7200149.0,0.0,56.10972568578554,4358.0,46.0,116.0
,1519,1690669454.1472492,5.698563910292307,0.125,0.0002202987670898,0.0193448066711425,0.0207879543304443,0.0014557838439941,0.05,0.08836321830749512,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150363.0,0.0,75413.0,2701.0,171697407.0,13.3449092095227,7205629.0,0.0,58.5,4368.0,47.0,115.0
,1520,1690669454.3253129,5.689422731464226,0.1111111111111111,0.0012097358703613,0.0348775386810302,0.0449326038360595,0.0015568733215332,0.07,0.1265261840820313,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150363.0,0.0,75413.0,2701.0,171697407.0,13.3449092095227,7205629.0,0.0,58.5,4368.0,47.0,115.0
,1521,1690669454.9244783,5.28737628172824,0.1,0.0007715225219726,0.0269522666931152,0.0369787216186523,0.0014774799346923,0.05,0.10069613456726074,-1,split,19,2,-61.0,0.0,43.8,0.0,144.4,150495.0,0.0,75484.0,2717.0,171839885.0,13.330324393892507,7212793.0,0.0,54.72636815920397,4822.0,49.0,497.0
,1522,1690669455.377422,5.007419163207201,0.0909090909090909,0.0001933574676513,0.0193047523498535,0.0259313583374023,0.0013988018035888,0.05,0.0849118709564209,-1,split,19,2,-61.0,0.0,43.8,0.0,144.4,150495.0,0.0,75484.0,2717.0,171839885.0,13.330324393892507,7212793.0,0.0,54.72636815920397,4822.0,49.0,497.0
,1523,1690669455.493708,5.306755007763731,0.0833333333333333,0.0012793540954589,0.0289068222045898,0.040565013885498,0.0025606155395507,0.04,0.08952287673950199,-1,split,19,2,-61.0,0.0,43.8,0.0,144.4,150495.0,0.0,75484.0,2717.0,171839885.0,13.330324393892507,7212793.0,0.0,54.72636815920397,4822.0,49.0,497.0
,1524,1690669455.673412,5.326599811681039,0.0769230769230769,0.001497745513916,0.0242617130279541,0.0371787548065185,0.0023808479309082,0.06,0.1139424419403077,-1,split,19,2,-61.0,0.0,43.8,0.0,144.4,150495.0,0.0,75484.0,2717.0,171839885.0,13.330324393892507,7212793.0,0.0,54.72636815920397,4822.0,49.0,497.0
,1525,1690669456.1949017,5.083094591221603,0.0714285714285714,0.0002965927124023,0.0201227664947509,0.0395412445068359,0.0018146038055419,0.06,0.10678201675415044,-1,split,19,2,-61.0,0.0,43.8,0.0,144.4,150495.0,0.0,75484.0,2717.0,171839885.0,13.330324393892507,7212793.0,0.0,54.72636815920397,4822.0,49.0,497.0
,1526,1690669456.3070734,5.338543801634455,0.0666666666666666,0.0081524848937988,0.0274825096130371,0.0242080688476562,0.0015697479248046,0.06,0.0934568023681641,-1,split,19,2,-61.0,0.0,43.8,0.0,144.4,150495.0,0.0,75484.0,2717.0,171839885.0,13.330324393892507,7212793.0,0.0,54.72636815920397,4822.0,49.0,497.0
,1527,1690669456.7049544,5.162011479064629,0.0625,0.0003440380096435,0.019909381866455,0.022864818572998,0.0015439987182617,0.06,0.08935457229614263,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150626.0,0.0,75565.0,2730.0,171964505.0,13.320075604530754,7222295.0,0.0,58.5,4531.0,47.0,230.0
,1528,1690669456.8259838,5.34394294899231,0.0588235294117647,0.001105785369873,0.0483005046844482,0.0237419605255126,0.00150728225708,0.04,0.07285622596740729,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150626.0,0.0,75565.0,2730.0,171964505.0,13.320075604530754,7222295.0,0.0,58.5,4531.0,47.0,230.0
,1529,1690669457.3007104,5.164087923519893,0.0555555555555555,0.0004146099090576,0.0204465389251709,0.0259394645690917,0.0014383792877197,0.05,0.0849576473236084,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150626.0,0.0,75565.0,2730.0,171964505.0,13.320075604530754,7222295.0,0.0,58.5,4531.0,47.0,230.0
,1530,1690669457.395228,5.449176736111349,0.0526315789473684,0.0005443096160888,0.0195474624633789,0.0301644802093505,0.0016400814056396,0.05,0.08791713714599611,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150626.0,0.0,75565.0,2730.0,171964505.0,13.320075604530754,7222295.0,0.0,58.5,4531.0,47.0,230.0
,1531,1690669457.9485683,5.267075070784111,0.05,0.0003566741943359,0.0202763080596923,0.0393288135528564,0.0015838146209716,0.05,0.10687165260314942,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150758.0,0.0,75648.0,2993.0,172087241.0,13.347569952914698,7232217.0,0.0,55.308641975308646,5417.0,47.0,719.0
,1532,1690669458.4491758,5.111384359439048,0.0476190476190476,0.000309944152832,0.0205209255218505,0.0224628448486328,0.0017673969268798,0.05,0.0820038795471192,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150758.0,0.0,75648.0,2993.0,172087241.0,13.347569952914698,7232217.0,0.0,55.308641975308646,5417.0,47.0,719.0
,1533,1690669458.9445176,4.970813065243257,0.0454545454545454,0.0003867149353027,0.0209193229675292,0.0247278213500976,0.0014595985412597,0.05,0.0840714454650879,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150758.0,0.0,75648.0,2993.0,172087241.0,13.347569952914698,7232217.0,0.0,55.308641975308646,5417.0,47.0,719.0
,1534,1690669459.2668357,4.8895826650183984,0.0434782608695652,0.0007975101470947,0.0262451171875,0.0384972095489501,0.00166916847229,0.04,0.09275535583496089,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150758.0,0.0,75648.0,2993.0,172087241.0,13.347569952914698,7232217.0,0.0,55.308641975308646,5417.0,47.0,719.0
,1535,1690669459.6782296,4.787131331057206,0.0416666666666666,0.0002992153167724,0.0199227333068847,0.0260794162750244,0.001479148864746,0.06,0.09517866134643554,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150758.0,0.0,75648.0,2993.0,172087241.0,13.347569952914698,7232217.0,0.0,55.308641975308646,5417.0,47.0,719.0
,1536,1690669460.3031976,4.659650863328971,0.04,0.0003056526184082,0.0220413208007812,0.028792381286621,0.0020432472229003,0.05,0.08848934173583985,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150845.0,0.0,75708.0,2913.0,172165086.0,13.336532795140496,7238156.0,0.0,55.172413793103445,4538.0,47.0,153.0
,1537,1690669460.7004974,4.577238028200201,0.0384615384615384,0.0002918243408203,0.0202744007110595,0.0381767749786376,0.0016341209411621,0.05,0.09570126533508301,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,150845.0,0.0,75708.0,2913.0,172165086.0,13.336532795140496,7238156.0,0.0,55.172413793103445,4538.0,47.0,153.0
,1538,1690669461.321582,4.467343339559,0.037037037037037,0.0002877712249755,0.0202717781066894,0.0304706096649169,0.0016543865203857,0.05,0.08983688354492188,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1539,1690669461.7242796,4.396483816467378,0.0357142857142857,0.0006411075592041,0.0229074954986572,0.0225262641906738,0.0014734268188476,0.05,0.07795934677124029,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1540,1690669461.8452835,4.52986621190476,0.0344827586206896,0.0012831687927246,0.0290603637695312,0.052150011062622,0.0015420913696289,0.05,0.11041693687438961,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1541,1690669461.9725924,4.640689852087028,0.0333333333333333,0.0015406608581542,0.0334994792938232,0.0383479595184326,0.0019629001617431,0.05,0.10668568611145021,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1542,1690669462.0791838,4.936664999349999,0.0333333333333333,0.0014317035675048,0.0296554565429687,0.0415520668029785,0.0016009807586669,0.05,0.09761457443237309,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1543,1690669462.1750674,5.203391855672471,0.0333333333333333,0.0012378692626953,0.0276000499725341,0.035750389099121,0.0014522075653076,0.05,0.0939803600311279,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1544,1690669462.2933974,5.453299349164914,0.0,0.0011725425720214,0.0270531177520751,0.0234303474426269,0.0014557838439941,0.06,0.0883169746398926,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1545,1690669462.393545,5.4939436510463535,0.0,0.0007398128509521,0.0292201042175292,0.0243244171142578,0.0018563270568847,0.05,0.07959585189819329,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1546,1690669462.5329454,5.4154626629888565,0.0,0.0002927780151367,0.019820213317871,0.0288267135620117,0.0014643669128417,0.06,0.0936847305297851,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,150936.0,0.0,75759.0,2760.0,172261970.0,13.335350242521832,7244768.0,0.0,55.33498759305211,4715.0,49.0,306.0
,1547,1690669462.9256437,5.047565954636578,0.0,0.0003085136413574,0.0199053287506103,0.0226430892944335,0.0014545917510986,0.06,0.08760457992553716,-1,split,19,2,-61.0,0.0,93.6,0.0,144.4,151037.0,0.0,75822.0,2747.0,172361942.0,13.326579643933409,7252256.0,0.0,59.55334987593053,6065.0,49.0,1427.0
,1548,1690669463.110413,4.959290523701557,0.0,0.0008621215820312,0.0260298252105712,0.0247707366943359,0.0015227794647216,0.04,0.0700395488739014,-1,split,19,2,-61.0,0.0,93.6,0.0,144.4,151037.0,0.0,75822.0,2747.0,172361942.0,13.326579643933409,7252256.0,0.0,59.55334987593053,6065.0,49.0,1427.0
,1549,1690669463.5180511,4.982245308686195,0.0,0.0005340576171875,0.020867109298706,0.0362749099731445,0.0016100406646728,0.05,0.09592514038085943,-1,split,19,2,-61.0,0.0,93.6,0.0,144.4,151037.0,0.0,75822.0,2747.0,172361942.0,13.326579643933409,7252256.0,0.0,59.55334987593053,6065.0,49.0,1427.0
,1550,1690669463.6693113,5.015522860934373,0.0,0.0010921955108642,0.0638988018035888,0.041130781173706,0.0017406940460205,0.05,0.0981834411621093,-1,split,19,2,-61.0,0.0,93.6,0.0,144.4,151037.0,0.0,75822.0,2747.0,172361942.0,13.326579643933409,7252256.0,0.0,59.55334987593053,6065.0,49.0,1427.0
,1551,1690669464.1825073,5.024832380722793,0.0,0.0002994537353515,0.0203480720520019,0.0249185562133789,0.0018942356109619,0.06,0.09439116477966314,-1,split,19,2,-60.0,0.0,0.0,0.0,144.4,151227.0,0.0,75931.0,2789.0,172553341.0,13.330718578098733,7263798.0,0.0,54.72636815920397,5963.0,50.0,1317.0
,1552,1690669464.7983794,5.005362849420627,0.0,0.0002033710479736,0.0199992656707763,0.0294737815856933,0.0014231204986572,0.05,0.08839373588562012,-1,split,19,2,-60.0,0.0,0.0,0.0,144.4,151227.0,0.0,75931.0,2789.0,172553341.0,13.330718578098733,7263798.0,0.0,54.72636815920397,5963.0,50.0,1317.0
,1553,1690669465.4109738,4.773126103692037,0.0,0.0003485679626464,0.0214028358459472,0.0515320301055908,0.0018517971038818,0.05,0.11858325004577637,-1,split,19,2,-60.0,0.0,0.0,0.0,144.4,151227.0,0.0,75931.0,2789.0,172553341.0,13.330718578098733,7263798.0,0.0,54.72636815920397,5963.0,50.0,1317.0
,1554,1690669465.8222928,4.668674999686463,0.0,0.000201940536499,0.0207877159118652,0.0224406719207763,0.0014710426330566,0.05,0.08143739700317383,-1,split,19,2,-60.0,0.0,0.0,0.0,144.4,151227.0,0.0,75931.0,2789.0,172553341.0,13.330718578098733,7263798.0,0.0,54.72636815920397,5963.0,50.0,1317.0
,1555,1690669466.4348502,4.659173962012613,0.0,0.0002596378326416,0.0196208953857421,0.0221574306488037,0.0020709037780761,0.06,0.0874500846862793,-1,split,19,2,-61.0,0.0,0.0,0.0,144.4,151323.0,0.0,75988.0,2696.0,172653177.0,13.332295314923618,7269582.0,0.0,55.33498759305211,4399.0,49.0,154.0
,1556,1690669466.9667084,4.4246863568665615,0.0,0.0002822875976562,0.0210561752319335,0.0415844917297363,0.0014600753784179,0.05,0.10687355995178228,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,151398.0,0.0,76035.0,2692.0,172726120.0,13.325791275520965,7275252.0,0.0,55.63909774436091,4500.0,47.0,230.0
,1557,1690669467.085597,4.621243638217765,0.0,0.001601219177246,0.0474829673767089,0.0220463275909423,0.0014739036560058,0.05,0.08101730346679689,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,151398.0,0.0,76035.0,2692.0,172726120.0,13.325791275520965,7275252.0,0.0,55.63909774436091,4500.0,47.0,230.0
,1558,1690669467.6770911,4.402437327824334,0.0,0.0002908706665039,0.0207278728485107,0.0235342979431152,0.0015227794647216,0.05,0.07861380577087403,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,151398.0,0.0,76035.0,2692.0,172726120.0,13.325791275520965,7275252.0,0.0,55.63909774436091,4500.0,47.0,230.0
,1559,1690669468.2777815,4.387710661875716,0.0,0.0003244876861572,0.0205562114715576,0.028665542602539,0.001664400100708,0.06,0.0952027416229248,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,151398.0,0.0,76035.0,2692.0,172726120.0,13.325791275520965,7275252.0,0.0,55.63909774436091,4500.0,47.0,230.0
,1560,1690669468.363335,4.424620949073014,0.0,0.0012071132659912,0.0285329818725585,0.0219950675964355,0.0014472007751464,0.06,0.09088450431823729,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,151398.0,0.0,76035.0,2692.0,172726120.0,13.325791275520965,7275252.0,0.0,55.63909774436091,4500.0,47.0,230.0
,1561,1690669468.5465322,4.546397417431101,0.0,0.0010249614715576,0.0251116752624511,0.0210621356964111,0.0014777183532714,0.05,0.07606201171875,-1,split,19,2,-63.0,0.0,0.0,0.0,144.4,151398.0,0.0,76035.0,2692.0,172726120.0,13.325791275520965,7275252.0,0.0,55.63909774436091,4500.0,47.0,230.0
,1562,1690669468.9931383,4.554439161197533,0.0,0.0003983974456787,0.0249936580657959,0.0222887992858886,0.0013847351074218,0.05,0.07823948860168452,-1,split,19,2,-62.0,0.0,0.0,0.0,144.4,151499.0,0.0,76110.0,2662.0,172806480.0,13.326875282088071,7283035.0,0.0,58.60349127182045,4360.0,48.0,115.0
,1563,1690669469.1197858,4.750483371870522,0.0,0.0025339126586914,0.0567069053649902,0.024703025817871,0.0014443397521972,0.05,0.0836611270904541,-1,split,19,2,-62.0,0.0,0.0,0.0,144.4,151499.0,0.0,76110.0,2662.0,172806480.0,13.326875282088071,7283035.0,0.0,58.60349127182045,4360.0,48.0,115.0
,1564,1690669469.4651308,4.743570217892297,0.0,0.000859260559082,0.0239815711975097,0.0211234092712402,0.0014591217041015,0.06,0.0870025730133056,-1,split,19,2,-62.0,0.0,0.0,0.0,144.4,151499.0,0.0,76110.0,2662.0,172806480.0,13.326875282088071,7283035.0,0.0,58.60349127182045,4360.0,48.0,115.0
,1565,1690669469.6002595,4.909234424441238,0.0,0.0002923011779785,0.0209310054779052,0.0498888492584228,0.0045738220214843,0.06,0.1237614727020264,-1,split,19,2,-62.0,0.0,0.0,0.0,144.4,151499.0,0.0,76110.0,2662.0,172806480.0,13.326875282088071,7283035.0,0.0,58.60349127182045,4360.0,48.0,115.0
