index,Unnamed: 0,timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position,energon_gpu_in_power_mW,energon_network_metrics_wlan0_rx_errors,energon_gpu_total_usage_percentage,energon_network_metrics_wlan0_tx_packets,energon_network_metrics_wlan0_rx_dropped,energon_network_quality_wlan0_bit_rate_Mbs,energon_network_metrics_wlan0_rx_bytes,energon_cpu_in_power_mW,energon_ram_used_percentage,energon_total_in_power_mW,energon_cpu_total_usage_percentage,energon_network_quality_wlan0_signal_level_dBm,energon_network_metrics_wlan0_rx_packets,energon_network_metrics_wlan0_tx_bytes,energon_network_metrics_wlan0_tx_errors,energon_network_quality_wlan0_link_quality_x_over_70,energon_network_metrics_wlan0_tx_dropped
35.0,35,1691100471.167093,0.8304802183998055,0.0,0.0030453205108642,0.0655477046966552,0.0057265758514404,-1.0,0.21,0.22023006439208984,50,edge,30,1,112.0,0.0,0.0,6023.0,0.0,144.4,370091.0,2629.0,12.975460062241687,4290.0,52.736318407960205,-53.0,3996.0,5256125.0,0.0,57.0,0.0
36.0,36,1691100471.7133474,1.0805157925342672,0.0,0.0038487911224365,0.0622403621673584,0.0079550743103027,-1.0,0.21,0.22619577407836913,50,edge,30,1,112.0,0.0,0.0,6060.0,0.0,144.4,372817.0,2592.0,12.978909174046125,4245.0,51.73267326732673,-42.0,4022.0,5285627.0,0.0,68.0,0.0
37.0,37,1691100472.739029,1.0594055745300537,0.0,0.0038623809814453,0.0740416049957275,0.0058400630950927,-1.0,0.07,0.08263380050659158,50,edge,30,1,112.0,0.0,0.0,6060.0,0.0,144.4,372817.0,2592.0,12.978909174046125,4245.0,51.73267326732673,-42.0,4022.0,5285627.0,0.0,68.0,0.0
38.0,38,1691100473.7687373,1.0447146924636042,0.1666666666666666,-1.0,-1.0,0.0058948993682861,-1.0,0.06,2.089590129852295,50,edge,30,1,113.0,0.0,0.0,6114.0,0.0,144.4,376635.0,2638.0,12.950725003301292,4304.0,52.36907730673317,-52.0,4064.0,5319269.0,0.0,58.0,0.0
39.0,39,1691100474.7934246,1.034869620518403,0.2857142857142857,-1.0,-1.0,0.0067732334136962,-1.0,0.06,2.084801015853882,50,edge,30,1,113.0,0.0,0.0,6157.0,0.0,144.4,380617.0,2638.0,12.961860707127048,4297.0,52.97029702970298,-53.0,4104.0,5339460.0,0.0,57.0,0.0
40.0,40,1691100475.2630837,1.1716572261360505,0.25,0.003127098083496,0.0628371238708496,0.0058798789978027,-1.0,0.16,0.1704537010192871,50,edge,30,1,113.0,0.0,0.0,6157.0,0.0,144.4,380617.0,2638.0,12.961860707127048,4297.0,52.97029702970298,-53.0,4104.0,5339460.0,0.0,57.0,0.0
41.0,41,1691100476.284926,1.1502148701707835,0.3333333333333333,-1.0,-1.0,0.0060265064239501,-1.0,0.05,2.0717885971069334,50,edge,30,1,113.0,0.0,0.0,6157.0,0.0,144.4,380617.0,2638.0,12.961860707127048,4297.0,52.97029702970298,-53.0,4104.0,5339460.0,0.0,57.0,0.0
42.0,42,1691100477.3112094,1.1326271851218923,0.3,0.0031883716583251,0.0637681484222412,0.0060377120971679,-1.0,0.19,0.21473378181457542,50,edge,30,1,113.0,0.0,0.0,6212.0,0.0,144.4,384112.0,2643.0,12.949049720424853,4274.0,53.0,-52.0,4146.0,5373495.0,0.0,58.0,0.0
43.0,43,1691100478.3375232,1.1182401829181043,0.3636363636363636,-1.0,-1.0,0.0061652660369873,-1.0,0.08,2.106304006576538,50,edge,30,1,113.0,0.0,0.0,6252.0,0.0,144.4,386772.0,2676.0,12.95013372699196,4342.0,52.0,-53.0,4171.0,5403299.0,0.0,57.0,0.0
44.0,44,1691100479.3529046,1.1071274216696276,0.4166666666666667,-1.0,-1.0,0.005864143371582,-1.0,0.2,2.215344858169556,50,edge,30,1,113.0,0.0,0.0,6252.0,0.0,144.4,386772.0,2676.0,12.95013372699196,4342.0,52.0,-53.0,4171.0,5403299.0,0.0,57.0,0.0
45.0,45,1691100479.8354557,1.181358546284498,0.3846153846153846,0.0032169818878173,0.0640807151794433,0.0058631896972656,-1.0,0.2,0.2105516910552978,50,edge,30,1,113.0,0.0,0.0,6252.0,0.0,144.4,386772.0,2676.0,12.95013372699196,4342.0,52.0,-53.0,4171.0,5403299.0,0.0,57.0,0.0
46.0,46,1691100480.7939324,1.1714986511639245,0.3571428571428571,0.0050511360168457,0.0697557926177978,0.0060043334960937,-1.0,0.06,0.07044726371765136,50,edge,30,1,113.0,0.0,0.0,6308.0,0.0,144.4,391645.0,2643.0,12.95988978609594,4304.0,52.618453865336654,-53.0,4226.0,5416523.0,0.0,57.0,0.0
47.0,47,1691100481.8118649,1.158892431139216,0.4,-1.0,-1.0,0.0058791637420654,-1.0,0.16,2.1779097652435304,50,edge,30,1,113.0,0.0,0.0,6344.0,0.0,144.4,393675.0,2676.0,12.970237121509252,4342.0,52.36907730673317,-53.0,4249.0,5445339.0,0.0,57.0,0.0
48.0,48,1691100482.8655367,1.145778424309079,0.4375,-1.0,-1.0,0.0068466663360595,-1.0,0.06,2.1136649227142335,50,edge,30,1,113.0,0.0,0.0,6344.0,0.0,144.4,393675.0,2676.0,12.970237121509252,4342.0,52.36907730673317,-53.0,4249.0,5445339.0,0.0,57.0,0.0
49.0,49,1691100483.2498815,1.2314229351567996,0.4117647058823529,0.0028653144836425,0.063493013381958,0.0085279941558837,-1.0,0.18,0.19373958587646478,50,edge,30,1,113.0,0.0,0.0,6384.0,0.0,144.4,396178.0,2709.0,12.876322734377002,4402.0,52.10918114143921,-51.0,4276.0,5475187.0,0.0,59.0,0.0
50.0,50,1691100484.2740057,1.217256586678791,0.3888888888888889,0.0096256732940673,0.0932161808013916,0.007779836654663,-1.0,0.18,0.1983455944061277,50,edge,30,1,113.0,0.0,0.0,6471.0,0.0,144.4,404178.0,2638.0,12.871592523902343,4335.0,52.11970074812968,-51.0,4357.0,5515267.0,0.0,59.0,0.0
51.0,51,1691100485.260148,1.2065618970256708,0.3684210526315789,0.0033714771270751,0.0634865760803222,0.006728172302246,-1.0,0.08,0.089138822555542,50,edge,30,1,113.0,0.0,0.0,6471.0,0.0,144.4,404178.0,2638.0,12.871592523902343,4335.0,52.11970074812968,-51.0,4357.0,5515267.0,0.0,59.0,0.0
52.0,52,1691100485.3643365,1.6261192055166371,0.35,0.0082111358642578,0.0642473697662353,0.006049633026123,-1.0,0.05,0.06062607765197761,50,edge,30,1,113.0,0.0,0.0,6471.0,0.0,144.4,404178.0,2638.0,12.871592523902343,4335.0,52.11970074812968,-51.0,4357.0,5515267.0,0.0,59.0,0.0
53.0,53,1691100485.6051748,1.7464087997803002,0.3333333333333333,0.0035498142242431,0.0649492740631103,0.0060303211212158,-1.0,0.06,0.07079463958740229,50,edge,30,1,113.0,0.0,0.0,6471.0,0.0,144.4,404178.0,2638.0,12.871592523902343,4335.0,52.11970074812968,-51.0,4357.0,5515267.0,0.0,59.0,0.0
54.0,54,1691100486.6240635,1.7116389984310614,0.3636363636363636,-1.0,-1.0,0.0059297084808349,-1.0,0.07,2.088876552581787,50,edge,30,1,113.0,0.0,0.0,6495.0,0.0,144.4,405868.0,2647.0,12.867059405530798,4274.0,53.98009950248757,-50.0,4376.0,5532384.0,0.0,60.0,0.0
55.0,55,1691100487.6432374,1.6798803894370895,0.391304347826087,-1.0,-1.0,0.0060737133026123,-1.0,0.09,2.109169569015503,50,edge,30,1,113.0,0.0,0.0,6568.0,0.0,144.4,411100.0,2643.0,12.8983970499254,4304.0,53.10173697270472,-50.0,4428.0,5579276.0,0.0,60.0,0.0
56.0,56,1691100488.574695,1.6546174587435256,0.375,0.0027616024017333,0.0635547637939453,0.0061328411102294,-1.0,0.07,0.08562333106994618,50,edge,30,1,113.0,0.0,0.0,6568.0,0.0,144.4,411100.0,2643.0,12.8983970499254,4304.0,53.10173697270472,-50.0,4428.0,5579276.0,0.0,60.0,0.0
57.0,57,1691100488.901065,1.7110178498782134,0.36,0.0029590129852294,0.0733370780944824,0.0061352252960205,-1.0,0.07,0.08082825660705562,50,edge,30,1,113.0,0.0,0.0,6568.0,0.0,144.4,411100.0,2643.0,12.8983970499254,4304.0,53.10173697270472,-50.0,4428.0,5579276.0,0.0,60.0,0.0
