timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position
1690669465.3111076,0.032370117141540866,-1,-1,-1,0.5056979656219482,0.35440826416015625,-1,30.892690181732178,-1,local,-1,-1
1690669465.3407335,16.652326578481922,-1,-1,-1,0.015782833099365234,0.0060994625091552734,-1,0.03005504608154297,-1,local,-1,-1
1690669465.3890176,18.00507333818605,-1,-1,-1,0.03220224380493164,0.008681535720825195,-1,0.04828453063964844,-1,local,-1,-1
1690669465.431757,19.35732411760881,-1,-1,-1,0.021815776824951172,0.01714038848876953,-1,0.0427093505859375,-1,local,-1,-1
1690669465.4933789,18.730516904632584,-1,-1,-1,0.03237342834472656,0.016816139221191406,-1,0.06163978576660156,-1,local,-1,-1
1690669465.5222244,21.384276258403172,-1,-1,-1,0.01900506019592285,0.005885124206542969,-1,0.02885746955871582,-1,local,-1,-1
1690669465.5489604,23.67010167760448,-1,-1,-1,0.017690420150756836,0.005477190017700195,-1,0.0267486572265625,-1,local,-1,-1
1690669465.6139762,22.634823405043463,-1,-1,-1,0.018175840377807617,0.044155120849609375,-1,0.0649862289428711,-1,local,-1,-1
1690669465.7077515,21.30478713439462,-1,-1,-1,0.021780729293823242,0.06878876686096191,-1,0.09376907348632812,-1,local,-1,-1
1690669465.8023188,20.231724418696274,-1,-1,-1,0.017412900924682617,0.0745232105255127,-1,0.09457015991210938,-1,local,-1,-1
1690669465.8927062,19.397944086089314,-1,-1,-1,0.016875505447387695,0.06979823112487793,-1,0.09041476249694824,-1,local,-1,-1
1690669465.979338,18.74334270916006,-1,-1,-1,0.016577720642089844,0.06748700141906738,-1,0.08663463592529297,-1,local,-1,-1
1690669466.067491,18.17413809495161,-1,-1,-1,0.01666092872619629,0.06875014305114746,-1,0.08815479278564453,-1,local,-1,-1
1690669466.1453016,17.803773968441092,-1,-1,-1,0.016869783401489258,0.05749678611755371,-1,0.07698798179626465,-1,local,-1,-1
1690669466.2567065,17.210896324870657,-1,-1,-1,0.019984960556030273,0.08853697776794434,-1,0.11222577095031738,-1,local,-1,-1
1690669466.3459392,16.835766083968533,-1,-1,-1,0.01700448989868164,0.06956887245178223,-1,0.08921551704406738,-1,local,-1,-1
1690669466.4435675,16.448150660109363,-1,-1,-1,0.020307064056396484,0.07361841201782227,-1,0.0975961685180664,-1,local,-1,-1
1690669466.5421255,16.0979314362202,-1,-1,-1,0.01831221580505371,0.07642078399658203,-1,0.09857845306396484,-1,local,-1,-1
1690669466.6151085,15.971831876574155,-1,-1,-1,0.018119096755981445,0.051130056381225586,-1,0.0729818344116211,-1,local,-1,-1
