timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position
1690255154.4189541,0.001903219478289074,0.0,0.01072072982788086,0.4084625244140625,0.07703232765197754,0.002859830856323242,0.457918643951416,525.4254758358002,-1,split,0,1/7
1690255154.4952726,6.547984117754542,0.0,0.00043129920959472656,0.019664287567138672,0.025792360305786133,0.0015330314636230469,0.045304059982299805,0.0763704776763916,-1,split,0,1/7
1690255154.611799,7.226169095979254,0.0,0.0004565715789794922,0.018890857696533203,0.06834769248962402,0.00223541259765625,0.042435407638549805,0.1165156364440918,-1,split,0,1/7
1690255154.7058055,8.079367081724701,0.0,0.0004324913024902344,0.019511938095092773,0.03732776641845703,0.002144336700439453,0.05045890808105469,0.093994140625,-1,split,0,1/7
1690255154.8031487,8.51765715886975,0.0,0.0004107952117919922,0.018801450729370117,0.03806638717651367,0.0016942024230957031,0.042823076248168945,0.09736323356628418,-1,split,0,1/7
1690255154.8799636,9.267860143966574,0.0,0.0004558563232421875,0.018864154815673828,0.024416208267211914,0.0015234947204589844,0.043189048767089844,0.07681155204772949,-1,split,0,1/7
1690255154.9536371,9.884702743033662,0.0,0.0004391670227050781,0.019075632095336914,0.020823955535888672,0.0015020370483398438,0.045230865478515625,0.07360649108886719,-1,split,0,1/7
1690255155.0209868,10.503150871326593,0.0,0.00042176246643066406,0.019037961959838867,0.02149653434753418,0.0015261173248291016,0.04091453552246094,0.06742048263549805,-1,split,0,1/7
1690255155.1162503,10.502670890584815,0.0,0.00045752525329589844,0.019031763076782227,0.02705979347229004,0.0015139579772949219,0.06324291229248047,0.09524869918823242,-1,split,0,1/7
1690255155.2815235,10.057436431107025,0.0,0.0006346702575683594,0.02237701416015625,0.027135610580444336,0.0015211105346679688,0.13271760940551758,0.16528034210205078,-1,split,0,1/7
1690255155.3747714,10.117950279372343,0.0,0.0006923675537109375,0.019047975540161133,0.023587942123413086,0.001554250717163086,0.06053781509399414,0.09325671195983887,-1,split,0,1/7
1690255155.4659963,10.188519756178454,0.0,0.00044608116149902344,0.01897263526916504,0.03655600547790527,0.0016558170318603516,0.04945635795593262,0.0912010669708252,-1,split,0,1/7
1690255155.545439,10.373021355649355,0.0,0.0003199577331542969,0.019142627716064453,0.022217750549316406,0.0015187263488769531,0.047553300857543945,0.07944679260253906,-1,split,0,1/7
1690255155.651927,10.30289075740139,0.0,0.0004181861877441406,0.019218921661376953,0.037621498107910156,0.002146005630493164,0.0515594482421875,0.10648274421691895,-1,split,0,1/7
1690255155.7421405,10.354917223632546,0.0,0.0004482269287109375,0.01906299591064453,0.039006948471069336,0.0016613006591796875,0.04444003105163574,0.0902259349822998,-1,split,0,1/7
1690255155.8340669,10.387653559229626,0.0,0.0004639625549316406,0.019601821899414062,0.035404205322265625,0.0016357898712158203,0.04933786392211914,0.09192276000976562,-1,split,0,1/7
1690255155.929302,10.3943712375923,0.0,0.00045013427734375,0.019223690032958984,0.039443016052246094,0.0015697479248046875,0.04830646514892578,0.09522128105163574,-1,split,0,1/7
1690255156.0241284,10.40264947824531,0.0,0.0004677772521972656,0.019085407257080078,0.03714919090270996,0.0016896724700927734,0.050867557525634766,0.09484624862670898,-1,split,0,1/7
1690255156.0977514,10.570376127451866,0.0,0.00041413307189941406,0.019023656845092773,0.023771047592163086,0.0015060901641845703,0.040633201599121094,0.07358646392822266,-1,split,0,1/7
1690255156.1772892,10.670950706328297,0.0,0.00042748451232910156,0.01903510093688965,0.027545452117919922,0.0015692710876464844,0.04678916931152344,0.07947945594787598,-1,split,0,1/7
1690255156.249359,10.823330407444839,0.0,0.00046753883361816406,0.019704341888427734,0.02288985252380371,0.0015566349029541016,0.043549299240112305,0.07209324836730957,-1,split,0,1/7
1690255156.3296564,10.897710193849367,0.0,0.0004527568817138672,0.019098758697509766,0.021518945693969727,0.0015168190002441406,0.05343461036682129,0.08025884628295898,-1,split,0,1/7
1690255156.4056008,10.996126474730941,0.0,0.0007524490356445312,0.02107548713684082,0.02170276641845703,0.0018253326416015625,0.048513174057006836,0.07598042488098145,-1,split,0,1/7
1690255156.481993,11.082822755724782,0.0,0.00043964385986328125,0.019303083419799805,0.026277780532836914,0.0016171932220458984,0.04362058639526367,0.07647109031677246,-1,split,0,1/7
1690255156.562177,11.138469410573531,0.0,0.0005769729614257812,0.02363419532775879,0.02735614776611328,0.0015659332275390625,0.047693490982055664,0.08016681671142578,-1,split,0,1/7
1690255156.6551523,11.123701946255482,0.0,0.0008411407470703125,0.02916097640991211,0.027709007263183594,0.0016009807586669922,0.06004214286804199,0.09298419952392578,-1,split,0,1/7
1690255156.7551763,11.08199189615224,0.0,0.0012981891632080078,0.03254127502441406,0.02850627899169922,0.0018165111541748047,0.06602120399475098,0.10002470016479492,-1,split,0,1/7
1690255156.8259237,11.191015651844195,0.0,0.0004165172576904297,0.01932978630065918,0.022863388061523438,0.001451730728149414,0.04207348823547363,0.07074809074401855,-1,split,0,1/7
1690255156.9025307,11.255230044527211,0.0,0.00042819976806640625,0.019060850143432617,0.02358078956604004,0.0014595985412597656,0.044133663177490234,0.07660937309265137,-1,split,0,1/7
1690255156.9825323,11.29673146628293,0.0,0.0009405612945556641,0.024367094039916992,0.022152185440063477,0.0014612674713134766,0.052849531173706055,0.07999825477600098,-1,split,0,1/7
1690255157.0555158,11.75344894459631,0.0,0.0006456375122070312,0.019794225692749023,0.023224592208862305,0.001580953598022461,0.0444331169128418,0.07297444343566895,-1,split,0,1/7
1690255157.151879,11.662859015706225,0.0,0.0004124641418457031,0.019595861434936523,0.03052377700805664,0.0018377304077148438,0.05091261863708496,0.09637284278869629,-1,split,0,1/7
1690255157.2542312,11.702477768191972,0.0,0.00044727325439453125,0.019518613815307617,0.04025912284851074,0.002249002456665039,0.0529332160949707,0.10234260559082031,-1,split,0,1/7
1690255157.4154088,11.55465138485191,0.0,0.0010037422180175781,0.032552480697631836,0.05435967445373535,0.004068851470947266,0.06991910934448242,0.16118192672729492,-1,split,0,1/7
1690255157.5302086,11.50267804753792,0.0,0.0011413097381591797,0.03442239761352539,0.039151668548583984,0.003968954086303711,0.0653834342956543,0.11478924751281738,-1,split,0,1/7
1690255157.6287177,11.407421755436483,0.0,0.00045108795166015625,0.019237279891967773,0.03772854804992676,0.0019567012786865234,0.04629325866699219,0.09841370582580566,-1,split,0,1/7
1690255157.7112575,11.35782980970152,0.0,0.0004162788391113281,0.019366741180419922,0.03201603889465332,0.0014843940734863281,0.04124712944030762,0.08265829086303711,-1,split,0,1/7
1690255157.7781584,11.361695743545926,0.0,0.00042366981506347656,0.01909160614013672,0.020753145217895508,0.0016379356384277344,0.04103875160217285,0.06689739227294922,-1,split,0,1/7
1690255157.8667612,11.387941573418878,0.0,0.0010528564453125,0.023050785064697266,0.027099609375,0.0014967918395996094,0.05102372169494629,0.08860373497009277,-1,split,0,1/7
